,text,clean text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
2482,"The #FBI Wall of Honor remembers Supervisory Special Agent Rex Stockham, who died on October 8, 2016 from health co… https://t.co/uroSc7vvio",The FBI Wall of Honor remembers Supervisory Special Agent Rex Stockham who died on October     from health co… httpstcouroSc vvio,"['the', 'fbi', 'wall', 'of', 'honor', 'remembers', 'supervisory', 'special', 'agent', 'rex', 'stockham', 'who', 'died', 'on', 'october', 'from', 'health', 'co', 'httpstcourosc', 'vvio']","['fbi', 'wall', 'honor', 'remembers', 'supervisory', 'special', 'agent', 'rex', 'stockham', 'died', 'october', 'health', 'co', 'httpstcourosc', 'vvio']","['fbi', 'wall', 'honor', 'rememb', 'supervisori', 'special', 'agent', 'rex', 'stockham', 'die', 'octob', 'health', 'co', 'httpstcourosc', 'vvio']","['fbi', 'wall', 'honor', 'remembers', 'supervisory', 'special', 'agent', 'rex', 'stockham', 'died', 'october', 'health', 'co', 'httpstcourosc', 'vvio']"
2483,"@TomFitton #Russia if you are listening,

if you have the documents that used to be in the 71 empty folders marked… https://t.co/yEQ9U1CGtI","TomFitton Russia if you are listening

if you have the documents that used to be in the   empty folders marked… httpstcoyEQ U CGtI","['tomfitton', 'russia', 'if', 'you', 'are', 'listening', 'if', 'you', 'have', 'the', 'documents', 'that', 'used', 'to', 'be', 'in', 'the', 'empty', 'folders', 'marked', 'httpstcoyeq', 'u', 'cgti']","['tomfitton', 'russia', 'listening', 'documents', 'used', 'empty', 'folders', 'marked', 'httpstcoyeq', 'u', 'cgti']","['tomfitton', 'russia', 'listen', 'document', 'use', 'empti', 'folder', 'mark', 'httpstcoyeq', 'u', 'cgti']","['tomfitton', 'russia', 'listening', 'document', 'used', 'empty', 'folder', 'marked', 'httpstcoyeq', 'u', 'cgti']"
2484,#bitcoin #fbi #LizTruss J powell blamed for global recession but still in a job and has been shorting the market wh… https://t.co/ax4S7hC5Wz,bitcoin fbi LizTruss J powell blamed for global recession but still in a job and has been shorting the market wh… httpstcoax S hC Wz,"['bitcoin', 'fbi', 'liztruss', 'j', 'powell', 'blamed', 'for', 'global', 'recession', 'but', 'still', 'in', 'a', 'job', 'and', 'has', 'been', 'shorting', 'the', 'market', 'wh', 'httpstcoax', 's', 'hc', 'wz']","['bitcoin', 'fbi', 'liztruss', 'j', 'powell', 'blamed', 'global', 'recession', 'still', 'job', 'shorting', 'market', 'wh', 'httpstcoax', 'hc', 'wz']","['bitcoin', 'fbi', 'liztruss', 'j', 'powel', 'blame', 'global', 'recess', 'still', 'job', 'short', 'market', 'wh', 'httpstcoax', 'hc', 'wz']","['bitcoin', 'fbi', 'liztruss', 'j', 'powell', 'blamed', 'global', 'recession', 'still', 'job', 'shorting', 'market', 'wh', 'httpstcoax', 'hc', 'wz']"
2487,🚨#BREAKING: Former President Donald #Trump wants two folders seized during the #FBI raid of his Mar-a-Lago estate i… https://t.co/NeHrnUzmT3,🚨BREAKING Former President Donald Trump wants two folders seized during the FBI raid of his MaraLago estate i… httpstcoNeHrnUzmT ,"['', 'breaking', 'former', 'president', 'donald', 'trump', 'wants', 'two', 'folders', 'seized', 'during', 'the', 'fbi', 'raid', 'of', 'his', 'maralago', 'estate', 'i', 'httpstconehrnuzmt', '']","['', 'breaking', 'former', 'president', 'donald', 'trump', 'wants', 'two', 'folders', 'seized', 'fbi', 'raid', 'maralago', 'estate', 'httpstconehrnuzmt', '']","['', 'break', 'former', 'presid', 'donald', 'trump', 'want', 'two', 'folder', 'seiz', 'fbi', 'raid', 'maralago', 'estat', 'httpstconehrnuzmt', '']","['', 'breaking', 'former', 'president', 'donald', 'trump', 'want', 'two', 'folder', 'seized', 'fbi', 'raid', 'maralago', 'estate', 'httpstconehrnuzmt', '']"
2488,"How long can anyone go 🤬🤬
#fbi #ArrestWarrant #weedlife #wtf https://t.co/arvy9cmEaQ","How long can anyone go 🤬🤬
fbi ArrestWarrant weedlife wtf httpstcoarvy cmEaQ","['how', 'long', 'can', 'anyone', 'go', 'fbi', 'arrestwarrant', 'weedlife', 'wtf', 'httpstcoarvy', 'cmeaq']","['long', 'anyone', 'go', 'fbi', 'arrestwarrant', 'weedlife', 'wtf', 'httpstcoarvy', 'cmeaq']","['long', 'anyon', 'go', 'fbi', 'arrestwarr', 'weedlif', 'wtf', 'httpstcoarvi', 'cmeaq']","['long', 'anyone', 'go', 'fbi', 'arrestwarrant', 'weedlife', 'wtf', 'httpstcoarvy', 'cmeaq']"
2489,@nytmike @neal_katyal @maggieNYT His puppet master (Vladimir Putin) wanted to know if the #FBI &amp; #DOJ had discovere… https://t.co/g42hBBXNBZ,nytmike nealkatyal maggieNYT His puppet master Vladimir Putin wanted to know if the FBI amp DOJ had discovere… httpstcog hBBXNBZ,"['nytmike', 'nealkatyal', 'maggienyt', 'his', 'puppet', 'master', 'vladimir', 'putin', 'wanted', 'to', 'know', 'if', 'the', 'fbi', 'amp', 'doj', 'had', 'discovere', 'httpstcog', 'hbbxnbz']","['nytmike', 'nealkatyal', 'maggienyt', 'puppet', 'master', 'vladimir', 'putin', 'wanted', 'know', 'fbi', 'amp', 'doj', 'discovere', 'httpstcog', 'hbbxnbz']","['nytmik', 'nealkaty', 'maggienyt', 'puppet', 'master', 'vladimir', 'putin', 'want', 'know', 'fbi', 'amp', 'doj', 'discover', 'httpstcog', 'hbbxnbz']","['nytmike', 'nealkatyal', 'maggienyt', 'puppet', 'master', 'vladimir', 'putin', 'wanted', 'know', 'fbi', 'amp', 'doj', 'discovere', 'httpstcog', 'hbbxnbz']"
2490,@ColMorrisDavis @FPWellman @GOPLeader #FBI #FBIDEN  #BREAKING ; Is #Ivanka hiding the stolen and still missing… https://t.co/9NtKfjCHTj,ColMorrisDavis FPWellman GOPLeader FBI FBIDEN  BREAKING  Is Ivanka hiding the stolen and still missing… httpstco NtKfjCHTj,"['colmorrisdavis', 'fpwellman', 'gopleader', 'fbi', 'fbiden', 'breaking', 'is', 'ivanka', 'hiding', 'the', 'stolen', 'and', 'still', 'missing', 'httpstco', 'ntkfjchtj']","['colmorrisdavis', 'fpwellman', 'gopleader', 'fbi', 'fbiden', 'breaking', 'ivanka', 'hiding', 'stolen', 'still', 'missing', 'httpstco', 'ntkfjchtj']","['colmorrisdavi', 'fpwellman', 'goplead', 'fbi', 'fbiden', 'break', 'ivanka', 'hide', 'stolen', 'still', 'miss', 'httpstco', 'ntkfjchtj']","['colmorrisdavis', 'fpwellman', 'gopleader', 'fbi', 'fbiden', 'breaking', 'ivanka', 'hiding', 'stolen', 'still', 'missing', 'httpstco', 'ntkfjchtj']"
2492,"They have PHYSICAL EVIDENCE ON the Bidens and witnesses,all they have on Trump is the #FBI and the #DOJ “word”there… https://t.co/kJC0kfHrnI",They have PHYSICAL EVIDENCE ON the Bidens and witnessesall they have on Trump is the FBI and the DOJ “word”there… httpstcokJC kfHrnI,"['they', 'have', 'physical', 'evidence', 'on', 'the', 'bidens', 'and', 'witnessesall', 'they', 'have', 'on', 'trump', 'is', 'the', 'fbi', 'and', 'the', 'doj', 'word', 'there', 'httpstcokjc', 'kfhrni']","['physical', 'evidence', 'bidens', 'witnessesall', 'trump', 'fbi', 'doj', 'word', 'httpstcokjc', 'kfhrni']","['physic', 'evid', 'biden', 'witnessesal', 'trump', 'fbi', 'doj', 'word', 'httpstcokjc', 'kfhrni']","['physical', 'evidence', 'bidens', 'witnessesall', 'trump', 'fbi', 'doj', 'word', 'httpstcokjc', 'kfhrni']"
2494,"Hate crimes harm victims and strike fear into our communities. The #FBI is committed to combating them, but we need… https://t.co/8zA6QTvThP",Hate crimes harm victims and strike fear into our communities The FBI is committed to combating them but we need… httpstco zA QTvThP,"['hate', 'crimes', 'harm', 'victims', 'and', 'strike', 'fear', 'into', 'our', 'communities', 'the', 'fbi', 'is', 'committed', 'to', 'combating', 'them', 'but', 'we', 'need', 'httpstco', 'za', 'qtvthp']","['hate', 'crimes', 'harm', 'victims', 'strike', 'fear', 'communities', 'fbi', 'committed', 'combating', 'need', 'httpstco', 'za', 'qtvthp']","['hate', 'crime', 'harm', 'victim', 'strike', 'fear', 'commun', 'fbi', 'commit', 'combat', 'need', 'httpstco', 'za', 'qtvthp']","['hate', 'crime', 'harm', 'victim', 'strike', 'fear', 'community', 'fbi', 'committed', 'combating', 'need', 'httpstco', 'za', 'qtvthp']"
2495,Practice smart #cyber hygiene. Don't open attachments or click on links within emails from senders you don't recogn… https://t.co/pXKMFQfd4Q,Practice smart cyber hygiene Dont open attachments or click on links within emails from senders you dont recogn… httpstcopXKMFQfd Q,"['practice', 'smart', 'cyber', 'hygiene', 'dont', 'open', 'attachments', 'or', 'click', 'on', 'links', 'within', 'emails', 'from', 'senders', 'you', 'dont', 'recogn', 'httpstcopxkmfqfd', 'q']","['practice', 'smart', 'cyber', 'hygiene', 'dont', 'open', 'attachments', 'click', 'links', 'within', 'emails', 'senders', 'dont', 'recogn', 'httpstcopxkmfqfd', 'q']","['practic', 'smart', 'cyber', 'hygien', 'dont', 'open', 'attach', 'click', 'link', 'within', 'email', 'sender', 'dont', 'recogn', 'httpstcopxkmfqfd', 'q']","['practice', 'smart', 'cyber', 'hygiene', 'dont', 'open', 'attachment', 'click', 'link', 'within', 'email', 'sender', 'dont', 'recogn', 'httpstcopxkmfqfd', 'q']"
2496,'Top FBI Agent Resigns Amid Claims He Shielded Hunter Biden from Probe' BENNY Johnson #Biden #HunterBiden #FBI #cnn #msnbc #newyorktimes,Top FBI Agent Resigns Amid Claims He Shielded Hunter Biden from Probe BENNY Johnson Biden HunterBiden FBI cnn msnbc newyorktimes,"['top', 'fbi', 'agent', 'resigns', 'amid', 'claims', 'he', 'shielded', 'hunter', 'biden', 'from', 'probe', 'benny', 'johnson', 'biden', 'hunterbiden', 'fbi', 'cnn', 'msnbc', 'newyorktimes']","['top', 'fbi', 'agent', 'resigns', 'amid', 'claims', 'shielded', 'hunter', 'biden', 'probe', 'benny', 'johnson', 'biden', 'hunterbiden', 'fbi', 'cnn', 'msnbc', 'newyorktimes']","['top', 'fbi', 'agent', 'resign', 'amid', 'claim', 'shield', 'hunter', 'biden', 'probe', 'benni', 'johnson', 'biden', 'hunterbiden', 'fbi', 'cnn', 'msnbc', 'newyorktim']","['top', 'fbi', 'agent', 'resigns', 'amid', 'claim', 'shielded', 'hunter', 'biden', 'probe', 'benny', 'johnson', 'biden', 'hunterbiden', 'fbi', 'cnn', 'msnbc', 'newyorktimes']"
2497,at what point do rank and file #fbi members understand they answer to #divine law https://t.co/a7iP2g3O43,at what point do rank and file fbi members understand they answer to divine law httpstcoa iP g O ,"['at', 'what', 'point', 'do', 'rank', 'and', 'file', 'fbi', 'members', 'understand', 'they', 'answer', 'to', 'divine', 'law', 'httpstcoa', 'ip', 'g', 'o', '']","['point', 'rank', 'file', 'fbi', 'members', 'understand', 'answer', 'divine', 'law', 'httpstcoa', 'ip', 'g', '']","['point', 'rank', 'file', 'fbi', 'member', 'understand', 'answer', 'divin', 'law', 'httpstcoa', 'ip', 'g', '']","['point', 'rank', 'file', 'fbi', 'member', 'understand', 'answer', 'divine', 'law', 'httpstcoa', 'ip', 'g', '']"
2499,@LMPD @FBILouisville @FBI @wave3news @WHAS11 @840WHAS @WDRBNews @WLKY it has been 20 years. Reopen her case.… https://t.co/t8C53Rt12h,LMPD FBILouisville FBI wave news WHAS   WHAS WDRBNews WLKY it has been   years Reopen her case… httpstcot C Rt h,"['lmpd', 'fbilouisville', 'fbi', 'wave', 'news', 'whas', 'whas', 'wdrbnews', 'wlky', 'it', 'has', 'been', 'years', 'reopen', 'her', 'case', 'httpstcot', 'c', 'rt', 'h']","['lmpd', 'fbilouisville', 'fbi', 'wave', 'news', 'whas', 'whas', 'wdrbnews', 'wlky', 'years', 'reopen', 'case', 'httpstcot', 'c', 'rt', 'h']","['lmpd', 'fbilouisvil', 'fbi', 'wave', 'news', 'wha', 'wha', 'wdrbnew', 'wlki', 'year', 'reopen', 'case', 'httpstcot', 'c', 'rt', 'h']","['lmpd', 'fbilouisville', 'fbi', 'wave', 'news', 'whas', 'whas', 'wdrbnews', 'wlky', 'year', 'reopen', 'case', 'httpstcot', 'c', 'rt', 'h']"
2500,"#OTH 1941 During the debate over Neutrality Act revision, Washington, DC, political operative Henry Grunewald offer… https://t.co/V8CynVYYrI",OTH   During the debate over Neutrality Act revision Washington DC political operative Henry Grunewald offer… httpstcoV CynVYYrI,"['oth', 'during', 'the', 'debate', 'over', 'neutrality', 'act', 'revision', 'washington', 'dc', 'political', 'operative', 'henry', 'grunewald', 'offer', 'httpstcov', 'cynvyyri']","['oth', 'debate', 'neutrality', 'act', 'revision', 'washington', 'dc', 'political', 'operative', 'henry', 'grunewald', 'offer', 'httpstcov', 'cynvyyri']","['oth', 'debat', 'neutral', 'act', 'revis', 'washington', 'dc', 'polit', 'oper', 'henri', 'grunewald', 'offer', 'httpstcov', 'cynvyyri']","['oth', 'debate', 'neutrality', 'act', 'revision', 'washington', 'dc', 'political', 'operative', 'henry', 'grunewald', 'offer', 'httpstcov', 'cynvyyri']"
2501,"#Kerncounty #California 

#Republicans crying about crime yet want to defund the #FBI #DOJ #IRS and #Police 

Do yo… https://t.co/rrL9A2tVwm","Kerncounty California 

Republicans crying about crime yet want to defund the FBI DOJ IRS and Police 

Do yo… httpstcorrL A tVwm","['kerncounty', 'california', 'republicans', 'crying', 'about', 'crime', 'yet', 'want', 'to', 'defund', 'the', 'fbi', 'doj', 'irs', 'and', 'police', 'do', 'yo', 'httpstcorrl', 'a', 'tvwm']","['kerncounty', 'california', 'republicans', 'crying', 'crime', 'yet', 'want', 'defund', 'fbi', 'doj', 'irs', 'police', 'yo', 'httpstcorrl', 'tvwm']","['kerncounti', 'california', 'republican', 'cri', 'crime', 'yet', 'want', 'defund', 'fbi', 'doj', 'ir', 'polic', 'yo', 'httpstcorrl', 'tvwm']","['kerncounty', 'california', 'republican', 'cry', 'crime', 'yet', 'want', 'defund', 'fbi', 'doj', 'irs', 'police', 'yo', 'httpstcorrl', 'tvwm']"
2504,@MeidasTouch He can declassify anything he wants to. Seems like the national archives don't want 2 give it up since… https://t.co/6aGcTMAKC1,MeidasTouch He can declassify anything he wants to Seems like the national archives dont want   give it up since… httpstco aGcTMAKC ,"['meidastouch', 'he', 'can', 'declassify', 'anything', 'he', 'wants', 'to', 'seems', 'like', 'the', 'national', 'archives', 'dont', 'want', 'give', 'it', 'up', 'since', 'httpstco', 'agctmakc', '']","['meidastouch', 'declassify', 'anything', 'wants', 'seems', 'like', 'national', 'archives', 'dont', 'want', 'give', 'since', 'httpstco', 'agctmakc', '']","['meidastouch', 'declassifi', 'anyth', 'want', 'seem', 'like', 'nation', 'archiv', 'dont', 'want', 'give', 'sinc', 'httpstco', 'agctmakc', '']","['meidastouch', 'declassify', 'anything', 'want', 'seems', 'like', 'national', 'archive', 'dont', 'want', 'give', 'since', 'httpstco', 'agctmakc', '']"
2505,"@julie_kelly2 Fentanyl, crime out of control and Biden's DOJ - #FBI goes after pro-lifers? Just shameful. To the Ag… https://t.co/OKB0AD7MXt",juliekelly  Fentanyl crime out of control and Bidens DOJ  FBI goes after prolifers Just shameful To the Ag… httpstcoOKB AD MXt,"['juliekelly', 'fentanyl', 'crime', 'out', 'of', 'control', 'and', 'bidens', 'doj', 'fbi', 'goes', 'after', 'prolifers', 'just', 'shameful', 'to', 'the', 'ag', 'httpstcookb', 'ad', 'mxt']","['juliekelly', 'fentanyl', 'crime', 'control', 'bidens', 'doj', 'fbi', 'goes', 'prolifers', 'shameful', 'ag', 'httpstcookb', 'ad', 'mxt']","['juliekelli', 'fentanyl', 'crime', 'control', 'biden', 'doj', 'fbi', 'goe', 'prolif', 'shame', 'ag', 'httpstcookb', 'ad', 'mxt']","['juliekelly', 'fentanyl', 'crime', 'control', 'bidens', 'doj', 'fbi', 'go', 'prolifers', 'shameful', 'ag', 'httpstcookb', 'ad', 'mxt']"
2506,#rember this 4 the rest of your #life #september11 happen because the #fbi had #wepons of #mas #destruction in the… https://t.co/NtNI6WiU9s,rember this   the rest of your life september  happen because the fbi had wepons of mas destruction in the… httpstcoNtNI WiU s,"['rember', 'this', 'the', 'rest', 'of', 'your', 'life', 'september', 'happen', 'because', 'the', 'fbi', 'had', 'wepons', 'of', 'mas', 'destruction', 'in', 'the', 'httpstcontni', 'wiu', 's']","['rember', 'rest', 'life', 'september', 'happen', 'fbi', 'wepons', 'mas', 'destruction', 'httpstcontni', 'wiu']","['rember', 'rest', 'life', 'septemb', 'happen', 'fbi', 'wepon', 'ma', 'destruct', 'httpstcontni', 'wiu']","['rember', 'rest', 'life', 'september', 'happen', 'fbi', 'wepons', 'ma', 'destruction', 'httpstcontni', 'wiu']"
2507,"As #JoeBiden &amp; #Democrats like to say ""no one is about the law"" therefore #HunterBiden should be in #handcuffs by n… https://t.co/eVkAdyBndw",As JoeBiden amp Democrats like to say no one is about the law therefore HunterBiden should be in handcuffs by n… httpstcoeVkAdyBndw,"['as', 'joebiden', 'amp', 'democrats', 'like', 'to', 'say', 'no', 'one', 'is', 'about', 'the', 'law', 'therefore', 'hunterbiden', 'should', 'be', 'in', 'handcuffs', 'by', 'n', 'httpstcoevkadybndw']","['joebiden', 'amp', 'democrats', 'like', 'say', 'one', 'law', 'therefore', 'hunterbiden', 'handcuffs', 'n', 'httpstcoevkadybndw']","['joebiden', 'amp', 'democrat', 'like', 'say', 'one', 'law', 'therefor', 'hunterbiden', 'handcuff', 'n', 'httpstcoevkadybndw']","['joebiden', 'amp', 'democrat', 'like', 'say', 'one', 'law', 'therefore', 'hunterbiden', 'handcuff', 'n', 'httpstcoevkadybndw']"
2508,@CalltoActivism The #FBI should start with your house and cell phone ☎️,CalltoActivism The FBI should start with your house and cell phone ☎️,"['calltoactivism', 'the', 'fbi', 'should', 'start', 'with', 'your', 'house', 'and', 'cell', 'phone', '']","['calltoactivism', 'fbi', 'start', 'house', 'cell', 'phone', '']","['calltoactiv', 'fbi', 'start', 'hous', 'cell', 'phone', '']","['calltoactivism', 'fbi', 'start', 'house', 'cell', 'phone', '']"
2509,"THE #FBI IS A CRIMINAL ORGANIZATION... 

They cannot be trusted to follow the law - they need to be disbanded. https://t.co/sHzH8aOssv","THE FBI IS A CRIMINAL ORGANIZATION 

They cannot be trusted to follow the law  they need to be disbanded httpstcosHzH aOssv","['the', 'fbi', 'is', 'a', 'criminal', 'organization', 'they', 'cannot', 'be', 'trusted', 'to', 'follow', 'the', 'law', 'they', 'need', 'to', 'be', 'disbanded', 'httpstcoshzh', 'aossv']","['fbi', 'criminal', 'organization', 'cannot', 'trusted', 'follow', 'law', 'need', 'disbanded', 'httpstcoshzh', 'aossv']","['fbi', 'crimin', 'organ', 'cannot', 'trust', 'follow', 'law', 'need', 'disband', 'httpstcoshzh', 'aossv']","['fbi', 'criminal', 'organization', 'cannot', 'trusted', 'follow', 'law', 'need', 'disbanded', 'httpstcoshzh', 'aossv']"
